Id,Label,timeset,indegree,outdegree,degree
4828117265,,,0,1,1
1571187512,,,0,1,1
4105788957,,,0,3,3
709836274664919040,,,0,2,2
734938402374705152,,,0,1,1
892513793296695296,,,0,1,1
2936241095,,,0,1,1
2829682781,,,0,1,1
3020682586,,,0,1,1
418819708,,,0,1,1
2872573563,,,0,1,1
204751961,,,0,1,1
834568469437886464,,,0,1,1
2883842471,,,0,1,1
526576953,,,0,1,1
495993231,,,0,1,1
756292133166977028,,,0,2,2
809037387984699392,,,0,2,2
840027825990225920,,,0,1,1
798730314105425920,,,0,1,1
905771410840276993,,,0,2,2
904804421707730944,,,0,1,1
422342829,,,0,2,2
909220287404756992,,,0,1,1
780003647853850624,,,0,1,1
3256420157,,,0,1,1
821169046095888385,,,0,1,1
825898609719787520,,,0,1,1
859232931943993344,,,0,1,1
3183465981,,,0,1,1
4003877543,,,0,1,1
4744982668,,,0,2,2
854811127397711872,,,0,3,3
833844478234521601,,,0,1,1
911441411442118657,,,0,2,2
1838429312,,,0,2,2
213787955,,,0,1,1
2972558811,,,0,1,1
3438197633,,,0,2,2
824793326801006593,,,0,1,1
709774899515105280,,,0,1,1
2259762973,,,0,1,1
237046697,,,0,2,2
875371526882816001,,,0,3,3
744893677001138176,,,0,1,1
3106529405,,,0,3,3
3287207687,,,0,2,2
2960783039,,,0,1,1
742785303870590976,,,0,1,1
714743287,,,0,1,1
3982819437,,,0,2,2
3378973323,,,0,1,1
3187381792,,,0,1,1
2957586706,,,0,1,1
845317507380662272,,,0,1,1
834509574770155526,,,0,1,1
3237612964,,,0,2,2
896583963719995393,,,0,3,3
2986483167,,,0,1,1
3379096420,,,0,4,4
4846732989,,,0,1,1
786074556582793216,,,0,1,1
762780308697714689,,,0,1,1
927371839122395136,,,0,1,1
2855350641,,,0,2,2
912125386993098752,,,0,2,2
241285541,,,0,2,2
883496265870454785,,,0,2,2
750519242521513985,,,0,1,1
715271502,,,0,2,2
718656817904164864,,,0,1,1
911751721105395713,,,0,1,1
482533291,,,0,1,1
4189225899,,,0,1,1
3252367521,,,0,1,1
922598036555157504,,,0,1,1
904160802843893760,,,0,1,1
878038834814046208,,,0,2,2
853680249900544005,,,0,3,3
232563006,,,0,1,1
372420000,,,0,2,2
3351274157,,,0,1,1
3297059873,,,0,2,2
3229610657,,,0,1,1
875720535887446017,,,0,1,1
713624673687322624,,,0,1,1
844250160897146880,,,0,1,1
736954913809412096,,,0,3,3
3438644914,,,0,1,1
843083578279968773,,,0,1,1
712044918298910720,,,0,2,2
870023484805701633,,,0,3,3
2541537743,,,0,1,1
2186064765,,,0,1,1
723151173155434496,,,0,1,1
736356386204966913,,,0,1,1
829848108783792130,,,0,2,2
789856861717721088,,,0,2,2
925877929241915392,,,0,1,1
817834165676736513,,,0,1,1
799343302084595713,,,0,2,2
2880554718,,,0,1,1
3385396067,,,0,1,1
2966193963,,,0,1,1
863526308478898178,,,0,1,1
896219691949182976,,,0,1,1
920378984927555585,,,0,1,1
3998301197,,,0,1,1
921865446399401985,,,0,1,1
918179280315666432,,,0,1,1
822249496184811520,,,0,1,1
158789752,,,0,1,1
2940643474,,,0,2,2
2549450884,,,0,1,1
3359374469,,,0,1,1
2875412784,,,0,1,1
3504685643,,,0,1,1
238818972,,,0,1,1
854074730307080192,,,0,2,2
702893931915309057,,,0,2,2
3642954615,,,0,1,1
268835414,,,0,4,4
817009477635473408,,,0,1,1
4735572269,,,0,1,1
854775084413853697,,,0,1,1
840361307778011136,,,0,1,1
2745799587,,,0,2,2
869331658671087617,,,0,1,1
893306746432782336,,,0,3,3
879871187156905984,,,0,2,2
816055283227234306,,,0,1,1
879368502410346497,,,0,1,1
100492879,,,0,1,1
314265085,,,0,3,3
2524170197,,,0,1,1
229938541,,,0,1,1
705589722702323713,,,0,1,1
763155628646866944,,,0,1,1
2492973912,,,0,1,1
3076141533,,,0,1,1
873733664219287553,,,0,2,2
3392732519,,,0,1,1
853063768976371712,,,0,1,1
3304047725,,,0,2,2
734026290521624576,,,0,5,5
912328337128910848,,,0,1,1
856876186307375105,,,0,1,1
909908750311489537,,,0,1,1
4573621348,,,2,2,4
3031679012,,,0,1,1
2376284322,,,0,1,1
1901566316,,,0,1,1
766021391032455168,,,0,4,4
154209760,,,0,1,1
904680793846448129,,,0,1,1
3209786128,,,0,1,1
114238081,,,0,1,1
1934583986,,,0,1,1
519550339,,,0,1,1
234783444,,,0,2,2
781651899133128704,,,0,2,2
4829674408,,,0,1,1
445731036,,,0,1,1
712468736268234752,,,0,1,1
878785455478771713,,,0,1,1
3362639848,,,0,1,1
851623047194963970,,,0,2,2
214940576,,,0,4,4
3040099024,,,0,3,3
882416236361113600,,,0,2,2
852958152903585793,,,0,1,1
159906132,,,0,1,1
3435048317,,,0,2,2
100083502,,,0,2,2
324079362,,,0,2,2
784768292934324224,,,0,1,1
4680426852,,,0,1,1
3398753960,,,0,1,1
832059160401473537,,,0,1,1
719570196529291265,,,0,1,1
1549433268,,,0,1,1
1285008582,,,0,1,1
787449462520221696,,,0,1,1
458398315,,,0,1,1
891825838626406401,,,0,1,1
1343328979,,,0,5,5
4290837675,,,0,1,1
2249216225,,,0,1,1
2475561366,,,0,1,1
794201597693796352,,,0,1,1
2728184356,,,0,3,3
770224677931319296,,,0,1,1
775066779781652481,,,0,1,1
776543028932648960,,,0,1,1
4438026376,,,0,1,1
901945057888141317,,,0,1,1
2752472793,,,0,1,1
3317713300,,,0,1,1
2294446876,,,0,1,1
751167172123234304,,,0,1,1
4875378597,,,0,1,1
876837480745623554,,,0,1,1
3956792841,,,0,2,2
1186179554,,,0,1,1
796028966,,,0,1,1
859446417944965121,,,0,1,1
786302351602778113,,,0,1,1
4655355573,,,0,1,1
910188830283661312,,,0,1,1
713459229420601344,,,0,1,1
889308907990110209,,,0,2,2
2256784111,,,0,1,1
713470272330940416,,,0,1,1
877327595129380864,,,0,1,1
721857819050422272,,,0,2,2
2440299724,,,0,2,2
362842993,,,0,3,3
2619875981,,,0,1,1
4787024656,,,0,1,1
483160464,,,0,1,1
3740250333,,,0,1,1
705804318960697345,,,0,2,2
4378781537,,,0,1,1
823597278673981440,,,0,2,2
886054411633655808,,,0,3,3
739566756,,,0,2,2
742143873552687105,,,0,2,2
879791701723926529,,,0,1,1
835980671436931072,,,0,1,1
4877023283,,,0,1,1
567284993,,,0,1,1
3097361699,,,0,1,1
448445748,,,0,1,1
759879070511489024,,,0,1,1
889186198824132609,,,0,2,2
2264743818,,,0,2,2
701346398,,,0,1,1
826506536616869888,,,0,1,1
713137564748746753,,,0,2,2
2762494007,,,0,2,2
2668541235,,,0,1,1
2384316344,,,0,1,1
2994350542,,,0,1,1
2852481939,,,0,1,1
3349928075,,,0,1,1
300688664,,,0,1,1
3339498712,,,0,1,1
848706156822482944,,,0,2,2
3429977325,,,0,1,1
866845058728853506,,,0,1,1
3847319897,,,0,1,1
826471437036843010,,,0,1,1
210632994,,,0,1,1
809825493025361920,,,0,1,1
3385075809,,,0,1,1
3363114939,,,0,2,2
2194693980,,,0,1,1
867559748119531520,,,0,2,2
728952468999176192,,,0,2,2
786269391335858176,,,0,1,1
892511416103686144,,,0,1,1
789043579192762368,,,0,2,2
2998203904,,,0,1,1
3308086529,,,0,2,2
3458588962,,,0,1,1
927761913563500544,,,0,1,1
888981284273483777,,,0,1,1
875475835955933185,,,0,1,1
869954080000659461,,,0,1,1
750483371994783744,,,0,1,1
270868509,,,0,1,1
738735140,,,0,5,5
3372859132,,,0,1,1
2984098001,,,0,1,1
849304796783923200,,,0,1,1
325149293,,,0,2,2
2407576516,,,0,1,1
3304161809,,,0,1,1
4925114842,,,0,1,1
171568303,,,0,1,1
418147423,,,0,3,3
2274935718,,,0,1,1
759863196542840834,,,0,1,1
843868059593064448,,,0,2,2
2589554356,,,0,2,2
734159709943521280,,,0,1,1
832166584747700225,,,0,1,1
1028943500,,,0,1,1
3154315486,,,0,1,1
2887839543,,,0,1,1
4844123439,,,0,1,1
4235840957,,,0,2,2
3026906211,,,0,3,3
751812727681781760,,,0,1,1
870823798643314688,,,0,1,1
1738697401,,,0,2,2
802882787783086080,,,0,1,1
4626525855,,,0,2,2
721393367817547776,,,0,1,1
1624041476,,,0,2,2
859073460869496832,,,0,1,1
1575433669,,,0,1,1
706278152407015430,,,0,1,1
885850863968899074,,,0,1,1
2951787261,,,0,2,2
2320185014,,,0,1,1
764292816486985728,,,0,1,1
1255459819,,,0,2,2
881620443056287744,,,0,2,2
2228823757,,,0,2,2
854229632572428288,,,0,2,2
773344012707229696,,,0,1,1
3095740534,,,0,1,1
153476599,,,0,3,3
777270442193199104,,,0,1,1
3433062143,,,0,1,1
927283867,,,0,3,3
240885266,,,0,1,1
810120076435263488,,,0,2,2
3153069561,,,0,1,1
2866687210,,,0,1,1
747099508924887041,,,0,1,1
929912488719736835,,,0,1,1
4644816803,,,0,1,1
2415369303,,,0,1,1
486984194,,,0,1,1
609996634,,,0,2,2
932594798804066304,,,0,1,1
153489992,,,0,1,1
2723123655,,,0,1,1
2327603288,,,0,1,1
935272842782035969,,,0,1,1
4830328059,,,0,1,1
2956655974,,,0,1,1
3393162465,,,0,1,1
752231287906308096,,,0,1,1
76181782,,,0,4,4
3082434324,,,0,1,1
899655337560731649,,,0,2,2
933865246988611584,,,0,1,1
736545821458595840,,,0,2,2
2586398875,,,0,1,1
2936493437,,,0,3,3
2832467223,,,0,1,1
3154109267,,,0,1,1
2367980521,,,0,2,2
728987722669543425,,,0,1,1
912811099694739457,,,0,2,2
424322068,,,0,1,1
838499561127694337,,,0,1,1
3148724162,,,0,3,3
710945305,,,0,1,1
2434052846,,,0,1,1
700414457441316864,,,0,1,1
2962649283,,,0,2,2
1710621102,,,0,1,1
836386483883880449,,,0,1,1
2828685112,,,0,1,1
357884296,,,0,1,1
3734072781,,,0,2,2
1262213587,,,0,2,2
2940942365,,,0,2,2
3307663101,,,0,1,1
2746877617,,,0,3,3
752239848313028608,,,0,2,2
784062086024421377,,,0,2,2
797885888441225221,,,0,1,1
2396590136,,,0,1,1
2515762525,,,0,1,1
2878575507,,,0,3,3
752303076418129920,,,0,1,1
4372370601,,,0,3,3
758716194627153920,,,0,3,3
2225620153,,,0,2,2
4639545029,,,0,1,1
2169320973,,,0,4,4
847969991882309634,,,0,1,1
4274596163,,,0,1,1
755144281212481537,,,0,1,1
880483039180148736,,,0,2,2
2374270046,,,0,1,1
930113978197561344,,,0,2,2
708330115646803969,,,0,2,2
876102546615664640,,,0,2,2
706598242277007360,,,0,1,1
781608198281293824,,,0,2,2
2644679577,,,0,4,4
864231624187228161,,,0,1,1
2920767627,,,0,1,1
55971182,,,0,8,8
2472550294,,,0,1,1
4309081157,,,0,1,1
493081637,,,0,2,2
974588378,,,0,1,1
896547431541858304,,,0,1,1
167979225,,,0,1,1
720698096968208388,,,0,1,1
403032608,,,0,1,1
730443879888105472,,,0,1,1
832280159029952513,,,0,3,3
851067552348471296,,,0,1,1
887161288790609920,,,0,1,1
819292539547172877,,,0,1,1
3144637467,,,0,2,2
2189054225,,,0,3,3
3323951530,,,0,1,1
3321925641,,,0,2,2
2765680252,,,0,4,4
3018807396,,,0,1,1
850464231413751809,,,0,1,1
445587712,,,0,1,1
291301562,,,0,2,2
786910282136297472,,,0,1,1
864238332540325890,,,0,3,3
2970449105,,,0,1,1
827292218822107137,,,0,1,1
862733072906825728,,,0,1,1
726527780146524166,,,0,1,1
4417940794,,,0,2,2
3301276475,,,0,1,1
4537737988,,,0,1,1
1225310239,,,0,1,1
4888634237,,,0,2,2
4399631908,,,0,1,1
168480625,,,0,1,1
2968735199,,,0,1,1
375866744,,,0,1,1
3371029175,,,0,1,1
809891029453139972,,,0,2,2
3709115837,,,0,2,2
721409457884893184,,,0,1,1
3178688884,,,0,1,1
2254827616,,,0,2,2
515668218,,,0,2,2
3949276233,,,0,1,1
3024895743,,,0,1,1
2587952084,,,0,3,3
837092653535739904,,,0,1,1
2789158138,,,0,1,1
805437764397387776,,,0,3,3
823327072026238978,,,0,1,1
4872842897,,,0,1,1
2575225601,,,0,1,1
825429110121984007,,,0,1,1
787456654640111617,,,0,1,1
876797950260908032,,,0,1,1
2790259099,,,0,1,1
4911667426,,,0,2,2
4334784561,,,0,1,1
891146904461037568,,,0,1,1
843946092941197312,,,0,2,2
1633341920,,,0,2,2
848557285538496512,,,0,2,2
727303352988536832,,,0,3,3
3170191822,,,0,1,1
903740813284446208,,,0,1,1
774844607733596160,,,0,1,1
775863715874963456,,,0,1,1
1646583697,,,0,1,1
832776897603977216,,,0,1,1
567180223,,,0,2,2
226361215,,,0,2,2
369038231,,,0,1,1
926996016452243457,,,0,1,1
925437787272368129,,,0,1,1
801938328408965120,,,0,2,2
887114236408848384,,,0,2,2
893076932610359296,,,0,2,2
761589956972347393,,,0,1,1
1220229997,,,0,1,1
745023432908247040,,,0,1,1
776190877211430912,,,0,2,2
620402707,,,0,1,1
889577424735916033,,,0,1,1
111457356,,,0,1,1
894266664,,,0,2,2
802708533938634752,,,0,1,1
879814841111912448,,,0,2,2
877328057538932736,,,0,1,1
3346604134,,,0,1,1
887659395374567425,,,0,1,1
2266085874,,,0,1,1
780090268729180164,,,0,1,1
820321856762904581,,,0,1,1
2994779237,,,0,8,8
4288678941,,,0,1,1
2732806167,,,0,1,1
842749531435536384,,,0,2,2
2828427741,,,0,2,2
790724558986838016,,,0,1,1
869903013867081729,,,0,2,2
2176367290,,,0,3,3
870969896850653184,,,0,5,5
725770620538097665,,,0,1,1
861211519933140994,,,0,1,1
4824316389,,,0,2,2
2823092262,,,0,1,1
714236350858412032,,,0,1,1
742873524461830144,,,0,1,1
732376349055258625,,,0,1,1
711346482843164674,,,0,3,3
479598921,,,0,4,4
2877358497,,,0,1,1
390225080,,,0,1,1
2468415775,,,0,2,2
3021323469,,,0,1,1
4107476403,,,0,1,1
3637213936,,,0,1,1
846871984239755264,,,0,1,1
737189195622547456,,,0,1,1
4388372422,,,0,1,1
2391232451,,,0,2,2
870118491541647373,,,0,2,2
892103993492746240,,,0,1,1
715651488694067200,,,0,1,1
879772176395755520,,,0,2,2
162106568,,,0,1,1
3567935134,,,0,1,1
3111770573,,,0,2,2
3601559655,,,0,1,1
737481335955132416,,,0,3,3
1350446504,,,0,1,1
2806522038,,,0,2,2
749145735527006208,,,0,1,1
127595012,,,0,1,1
4896679931,,,0,2,2
891816825423613953,,,0,2,2
873939753011466240,,,0,2,2
872900892068073472,,,0,1,1
881599516515893253,,,0,1,1
816562048310067201,,,0,1,1
2808320539,,,0,2,2
3294453532,,,0,1,1
3153503652,,,0,1,1
807028244654518272,,,0,1,1
737189842648498176,,,0,1,1
56857924,,,0,1,1
4332338427,,,0,1,1
760258821709295616,,,0,1,1
698706774686375936,,,0,2,2
446007423,,,0,1,1
703596949002428416,,,0,1,1
1663843561,,,0,1,1
1605188275,,,0,1,1
2216834777,,,0,2,2
750465848318525440,,,0,1,1
2985721389,,,0,1,1
723085897,,,0,2,2
703708766089383936,,,0,6,6
897249583247609856,,,0,1,1
3382166303,,,0,1,1
922924067505700865,,,0,1,1
718976716727783424,,,0,1,1
3118547554,,,0,1,1
4164522849,,,0,3,3
886194525009567744,,,0,1,1
1556027821,,,0,2,2
706893843040509962,,,0,1,1
832016069720174592,,,0,1,1
403208445,,,0,1,1
723227776241700864,,,0,1,1
911976742927192064,,,0,1,1
3550812497,,,0,1,1
2150168063,,,0,1,1
3696541155,,,0,1,1
2455610809,,,0,2,2
762194916,,,0,1,1
840931858514866178,,,0,1,1
723546844794593280,,,0,1,1
520039399,,,0,1,1
1480811162,,,0,2,2
3187546516,,,0,1,1
349067332,,,0,1,1
2980576907,,,0,1,1
807182907349626880,,,0,2,2
310580438,,,0,1,1
326199870,,,0,1,1
4909031734,,,0,1,1
4214788103,,,0,2,2
4508048542,,,0,2,2
4903201678,,,0,1,1
386271188,,,0,1,1
906383750,,,0,5,5
3112209994,,,0,1,1
1855157040,,,0,1,1
926887258422173696,,,0,11,11
3027540897,,,0,1,1
701087263757836289,,,0,1,1
756984998541090816,,,0,1,1
787329638125170688,,,0,1,1
3031181829,,,0,1,1
904115752948682752,,,0,1,1
758331667237003269,,,0,2,2
3335805400,,,0,1,1
507806124,,,0,1,1
893160136990228480,,,0,2,2
740739662248022018,,,0,1,1
720677520723570693,,,0,1,1
899328906003656705,,,0,1,1
929443099440549890,,,0,2,2
1122686622,,,0,2,2
734896914295033856,,,0,1,1
827705040416731136,,,0,1,1
4858808038,,,0,2,2
3053048990,,,0,1,1
3427098827,,,0,2,2
850724920019570689,,,0,1,1
86186242,,,0,1,1
1329779366,,,0,1,1
2888165163,,,0,4,4
714605002078232580,,,0,2,2
822918540680425473,,,0,1,1
764633073182973953,,,0,1,1
808704825504530433,,,0,3,3
1302197652,,,0,1,1
205413527,,,0,1,1
764546270723792896,,,0,1,1
3251925076,,,0,1,1
795370464424198144,,,0,3,3
2760476349,,,0,1,1
789982700383899648,,,0,1,1
920605106982223873,,,0,1,1
2305986904,,,0,1,1
767755723249946624,,,0,2,2
897294396332400641,,,0,1,1
1779292603,,,0,1,1
2777111080,,,0,1,1
3817628357,,,0,1,1
813731267057479680,,,0,1,1
2476217911,,,0,1,1
4547905341,,,0,1,1
773994703922597888,,,0,2,2
4571392721,,,0,3,3
783495986891087872,,,0,1,1
816111963927363586,,,0,1,1
4590113896,,,0,1,1
606603051,,,0,1,1
700894045963423744,,,0,3,3
780565652675244032,,,0,1,1
830510657678217216,,,0,1,1
3085090173,,,0,2,2
856729837024792576,,,0,1,1
723243407376846848,,,0,1,1
842878713813458944,,,0,2,2
163938456,,,0,1,1
3361241091,,,0,1,1
2692968593,,,0,1,1
877669643405721601,,,0,1,1
423855727,,,0,1,1
280285000,,,0,1,1
738660357124829184,,,0,1,1
756106278573932544,,,0,3,3
744358783086911488,,,0,2,2
755170019315748864,,,0,1,1
764973176862408704,,,0,1,1
812073982891528192,,,0,3,3
723543966394781696,,,0,1,1
719958159897571328,,,0,3,3
4584791067,,,0,1,1
3352783339,,,0,1,1
874923190333702145,,,0,2,2
916061933173903361,,,0,1,1
704648878927290368,,,0,1,1
274077485,,,0,1,1
927693128626311168,,,0,1,1
3626192661,,,0,2,2
933101144859185152,,,0,1,1
2857383487,,,0,1,1
3078411754,,,0,1,1
596880225,,,0,3,3
372261120,,,0,2,2
4049905523,,,0,1,1
2833299375,,,0,1,1
745019614351003649,,,0,1,1
1676014970,,,0,1,1
801788835109765120,,,0,2,2
3525596237,,,0,1,1
427354911,,,0,1,1
895180301638545408,,,0,1,1
4799681536,,,0,2,2
845281349795766272,,,0,1,1
271131244,,,0,1,1
934988433851895808,,,0,3,3
3435646084,,,0,2,2
884535171445379076,,,0,3,3
3886528409,,,0,1,1
1634213929,,,0,2,2
701574306,,,0,1,1
553473470,,,0,1,1
826124128398737410,,,0,1,1
371890706,,,0,1,1
740320559792279552,,,0,2,2
921095305856241664,,,0,1,1
883547552,,,0,1,1
262194905,,,0,1,1
890034111536037888,,,0,1,1
4826108009,,,0,1,1
2681943268,,,0,1,1
768275120955633664,,,0,1,1
4610257101,,,0,2,2
744034227990179840,,,0,1,1
2950141941,,,0,1,1
3335717285,,,0,1,1
1439024774,,,0,1,1
2853715263,,,0,1,1
909988036720676864,,,0,1,1
3234338281,,,0,1,1
2548992541,,,0,1,1
390263282,,,0,1,1
459283112,,,0,1,1
3407441849,,,0,1,1
854366281746853888,,,0,2,2
237352787,,,0,1,1
856255429977964546,,,0,1,1
3390310835,,,0,1,1
864624695353671685,,,0,2,2
4767687041,,,0,1,1
3314181322,,,0,2,2
884474310819278848,,,0,1,1
3308339654,,,0,1,1
151897869,,,0,3,3
881325274591354881,,,0,1,1
3342038817,,,0,3,3
161367509,,,0,2,2
1608920737,,,0,1,1
921877992,,,0,2,2
3057781489,,,0,1,1
803319673135792130,,,0,1,1
1662764130,,,0,1,1
230921787,,,0,7,7
856706613750751232,,,0,2,2
839249009847971843,,,0,1,1
4235336895,,,0,1,1
739425195560144896,,,0,1,1
293332964,,,0,2,2
755441080125063169,,,0,1,1
2196288648,,,0,2,2
784120174433755136,,,0,1,1
