Id,Label,timeset,indegree,outdegree,degree
4269427456,,,0,1,1
571116996,,,0,2,2
1580753730,,,0,3,3
913887555891888129,,,0,4,4
170003833,,,0,1,1
3199390161,,,0,3,3
819454434,,,0,5,5
331665924,,,0,1,1
4625418382,,,0,2,2
3376244577,,,0,3,3
191964468,,,0,8,8
424571316,,,0,7,7
307407586,,,0,1,1
220781677,,,0,1,1
800908193031421952,,,0,1,1
2657335105,,,0,3,3
3400570403,,,0,2,2
3085615519,,,0,2,2
95065382,,,0,2,2
801512588647530498,,,0,1,1
726532784190279680,,,0,3,3
854061977706139648,,,0,3,3
722922508136116224,,,0,2,2
518826601,,,0,1,1
924055400672124929,,,0,3,3
3129586505,,,0,10,10
840262574054744067,,,0,2,2
206383020,,,0,6,6
2299819540,,,0,2,2
1452856182,,,0,3,3
867455845315080192,,,0,23,23
335399294,,,0,1,1
1917992034,,,0,2,2
913538482932523009,,,0,1,1
2828768662,,,0,2,2
932956870008082433,,,0,10,10
756625394049118208,,,0,2,2
3132987366,,,0,3,3
2316371894,,,0,5,5
2951553111,,,0,1,1
128992281,,,0,1,1
376926711,,,0,2,2
326968994,,,4,2,6
2220515264,,,0,2,2
910422524,,,0,2,2
194742894,,,0,1,1
54565216,,,0,10,10
1846152384,,,0,4,4
4644308369,,,0,2,2
725869857397444608,,,0,2,2
448902475,,,0,3,3
838521770802032640,,,0,1,1
722896011056717825,,,0,1,1
922174257383264256,,,0,1,1
429432165,,,0,3,3
714549776646279168,,,0,2,2
2764927942,,,0,3,3
2188950709,,,0,3,3
886402062690504704,,,0,3,3
1382945863,,,0,2,2
562437968,,,0,1,1
3095619789,,,0,1,1
1122508399,,,0,1,1
765930982532931584,,,0,2,2
883132046754926592,,,0,1,1
247321213,,,0,2,2
1267896960,,,0,3,3
813399722996154368,,,0,2,2
3866937466,,,0,2,2
302351096,,,0,2,2
559534810,,,0,1,1
2904169666,,,0,2,2
2654319237,,,0,1,1
3417815601,,,0,6,6
917625180,,,0,1,1
791314089020653569,,,0,1,1
744585193789456384,,,0,2,2
536508193,,,0,2,2
3361385122,,,0,1,1
234784125,,,0,1,1
406386617,,,0,6,6
383170555,,,0,5,5
1395308166,,,0,1,1
828645175140446208,,,0,4,4
2492587649,,,0,6,6
294745985,,,0,6,6
1546370790,,,0,3,3
326309809,,,0,1,1
2834788870,,,0,1,1
3426528688,,,0,2,2
4453940151,,,12,4,16
802562834,,,0,6,6
3369234759,,,0,2,2
732247599303004160,,,0,2,2
3065845755,,,0,1,1
1006769604,,,0,3,3
453331799,,,0,4,4
933431343530364933,,,0,6,6
240077856,,,0,2,2
2467020666,,,0,5,5
987391668,,,0,1,1
743122832129970180,,,0,3,3
756921159250223108,,,0,3,3
541661543,,,0,6,6
914177518495830016,,,0,2,2
977132990,,,0,1,1
796118530722775041,,,0,2,2
1255442688,,,0,2,2
197206647,,,0,3,3
2800273941,,,0,1,1
720644130091724800,,,0,1,1
475153318,,,0,2,2
855383448,,,0,3,3
854094730191409153,,,0,2,2
749598413663113216,,,0,1,1
781325194614964224,,,0,6,6
866396353483739136,,,0,2,2
510239179,,,0,4,4
1037464045,,,0,1,1
475489800,,,0,2,2
211049540,,,0,4,4
916837006201802752,,,0,1,1
712067609148190720,,,0,2,2
4754546601,,,0,2,2
2683215600,,,0,12,12
1005448927,,,0,1,1
702096466811219971,,,0,2,2
318739967,,,0,1,1
871835537665118208,,,0,1,1
733282057355419648,,,0,2,2
4810560737,,,0,2,2
2737970913,,,0,1,1
1317208586,,,0,1,1
395211917,,,0,1,1
91993315,,,0,1,1
1720642933,,,0,9,9
1436812441,,,0,4,4
2473013328,,,0,3,3
4134259762,,,0,9,9
2868214356,,,0,3,3
2633303825,,,0,2,2
724856514,,,0,2,2
785541202561081344,,,0,3,3
801271722259451904,,,0,3,3
3301444985,,,0,1,1
878376820655214593,,,0,3,3
2903964563,,,0,1,1
838894209058865156,,,0,1,1
214633527,,,0,1,1
3406641322,,,0,3,3
565891167,,,0,3,3
2551136052,,,2,7,9
738042698112872452,,,0,3,3
2387947556,,,0,1,1
308192214,,,0,1,1
4720238415,,,0,1,1
2896792457,,,0,6,6
141231360,,,0,2,2
222815590,,,0,3,3
68479841,,,0,1,1
853385483119931396,,,0,2,2
957391704,,,0,2,2
2783967761,,,0,1,1
3633086421,,,0,1,1
1206408025,,,0,2,2
1387557229,,,0,2,2
848042379617730560,,,0,2,2
585337930,,,0,1,1
207582853,,,0,1,1
2276579712,,,0,3,3
195973117,,,0,17,17
2980680341,,,0,1,1
919610687277682688,,,0,1,1
1393666200,,,0,1,1
725155600993234944,,,0,6,6
3003765052,,,0,1,1
3031704073,,,0,2,2
4854891874,,,0,2,2
2442501370,,,0,1,1
3344857241,,,0,2,2
175820008,,,0,2,2
51489815,,,0,5,5
306850809,,,0,1,1
218906896,,,0,2,2
747483020186226688,,,0,4,4
1965689004,,,0,4,4
122372045,,,0,1,1
3370015857,,,0,4,4
4116059860,,,0,1,1
373756854,,,0,1,1
3122507818,,,0,1,1
2635046788,,,0,1,1
4547662941,,,0,4,4
2384420154,,,0,1,1
3125112598,,,0,1,1
734492816093683712,,,0,1,1
2205250614,,,0,3,3
174527522,,,0,1,1
3310918527,,,0,1,1
4707134243,,,0,1,1
4258904241,,,0,2,2
3407880627,,,0,2,2
72675869,,,0,4,4
58543958,,,0,1,1
580343767,,,0,2,2
313232669,,,0,2,2
787121649158123520,,,0,2,2
3432267815,,,0,3,3
806655728454955009,,,0,1,1
787749886192152577,,,0,3,3
2249245960,,,0,1,1
703257721911549952,,,0,3,3
3438684370,,,0,2,2
14578408,,,0,4,4
308754360,,,0,1,1
90208442,,,0,3,3
153702672,,,0,1,1
2648861107,,,0,4,4
2844415760,,,0,2,2
486105070,,,0,3,3
2326328132,,,0,1,1
2590401354,,,0,1,1
4855150671,,,0,3,3
3019044058,,,0,2,2
3021595131,,,0,3,3
1658709426,,,0,1,1
806971278091546628,,,0,3,3
984849217,,,0,1,1
145001329,,,0,1,1
70824535,,,0,2,2
338520168,,,0,7,7
3004291805,,,0,1,1
3289224417,,,0,1,1
2172729011,,,0,1,1
3408656482,,,0,1,1
111682464,,,0,2,2
624237891,,,0,2,2
4806836596,,,0,1,1
102518898,,,0,2,2
917152293056806913,,,0,1,1
805520161738473472,,,0,2,2
1027308823,,,0,6,6
156044116,,,0,1,1
1245907052,,,0,5,5
890677235253989379,,,0,4,4
2227263017,,,0,3,3
780484429064069121,,,0,2,2
290829901,,,0,1,1
903723179641892864,,,0,2,2
69799792,,,0,2,2
1125009906,,,0,3,3
4065112575,,,0,3,3
3983770455,,,0,1,1
4896346131,,,0,1,1
3864293722,,,0,2,2
2471768226,,,0,2,2
724120177600770053,,,0,4,4
122985770,,,0,2,2
3087141970,,,0,1,1
243730317,,,0,2,2
781979343710978049,,,0,2,2
754519225167810561,,,0,6,6
298055231,,,0,3,3
595856734,,,0,3,3
124241468,,,0,1,1
3409426504,,,0,10,10
2371691241,,,0,1,1
333730467,,,0,8,8
65987953,,,0,1,1
1122733968,,,0,1,1
838911945843572737,,,0,1,1
47837777,,,0,1,1
767106958319116288,,,0,4,4
885339235196252162,,,0,3,3
3243420087,,,0,3,3
2271051826,,,0,1,1
864177025115971584,,,0,4,4
450609865,,,0,5,5
125163160,,,0,1,1
776519118208045056,,,0,2,2
3010539297,,,0,2,2
53042895,,,0,1,1
2743698346,,,0,1,1
313702807,,,0,2,2
2751974655,,,0,7,7
623256922,,,0,1,1
912889430746296325,,,0,1,1
635886258,,,0,6,6
3296554567,,,0,1,1
737154470,,,0,3,3
2831652303,,,0,2,2
920135443,,,0,3,3
3379799319,,,0,6,6
924731138437984256,,,0,2,2
725509895601197059,,,0,2,2
758031281443799040,,,0,1,1
1664018100,,,0,2,2
319280971,,,0,3,3
4864278053,,,0,2,2
615139608,,,0,4,4
1465707782,,,0,4,4
890357189830955009,,,0,1,1
2504713061,,,0,2,2
819740823130664960,,,0,2,2
2464969477,,,0,4,4
2439281791,,,0,3,3
803431018254532609,,,0,1,1
3071085801,,,0,1,1
806129386671996928,,,0,3,3
749313506349084672,,,0,2,2
863606810,,,0,4,4
1417033651,,,0,2,2
783070369045512192,,,0,2,2
1616838511,,,0,4,4
1626115735,,,0,1,1
2806637869,,,0,1,1
3338092965,,,0,2,2
1495631868,,,0,8,8
4496464653,,,0,1,1
2392554862,,,0,4,4
2902404784,,,0,1,1
2308714730,,,0,4,4
3428855146,,,0,3,3
2321201893,,,0,2,2
3332048596,,,0,2,2
826398896444305409,,,0,2,2
129906042,,,0,1,1
4048043385,,,0,10,10
4816980142,,,0,2,2
3206709029,,,0,2,2
3004361740,,,0,2,2
625104737,,,0,2,2
2849059269,,,0,4,4
920471511336669184,,,0,1,1
4921366263,,,0,2,2
718822864787480576,,,0,1,1
140301582,,,0,2,2
1001677039,,,0,1,1
2376671352,,,0,3,3
1726356372,,,0,1,1
311705774,,,0,1,1
2561019834,,,0,1,1
3363393915,,,0,4,4
821599775325818881,,,0,2,2
165455891,,,0,2,2
1660477016,,,0,1,1
2868252473,,,0,7,7
794969012,,,0,4,4
2991840147,,,0,2,2
2422531074,,,0,2,2
3857492902,,,0,11,11
1081334328,,,0,2,2
476281245,,,0,3,3
2314104872,,,0,5,5
801489836,,,0,5,5
608494067,,,0,3,3
4646332474,,,0,1,1
813140055539773440,,,0,2,2
95276849,,,0,2,2
832502415190540289,,,0,1,1
152082118,,,0,3,3
713566192099856386,,,0,2,2
875566830797987840,,,0,2,2
370870888,,,0,7,7
852558820157116417,,,0,2,2
4137479308,,,0,1,1
2249324774,,,0,3,3
765584840586563585,,,0,2,2
2584580435,,,0,1,1
878414062614454273,,,0,4,4
2470311061,,,0,2,2
2265914863,,,0,2,2
353664892,,,0,1,1
932680081683730433,,,0,8,8
3352429829,,,0,3,3
2309906162,,,0,2,2
704012103640809474,,,0,4,4
2381065250,,,0,3,3
2873687336,,,0,2,2
3363472083,,,0,2,2
4387044676,,,0,2,2
1026104886,,,0,1,1
1872559154,,,0,3,3
741790327590277124,,,0,3,3
325669795,,,0,1,1
379817365,,,0,3,3
1960899930,,,0,3,3
882955406359887872,,,0,1,1
1216205844,,,0,1,1
176951781,,,0,1,1
887104659080577024,,,0,1,1
1452361668,,,0,2,2
319951473,,,0,1,1
760655469409144832,,,0,4,4
195122328,,,0,2,2
814941854668115969,,,0,2,2
2486249024,,,0,1,1
1152395263,,,0,1,1
819891274186625024,,,0,5,5
2161570447,,,0,9,9
706224308029411328,,,0,2,2
3245076459,,,0,7,7
3437375439,,,0,3,3
806755208,,,0,3,3
847914239608193024,,,0,5,5
343646677,,,0,1,1
2654951197,,,0,1,1
807201863007436804,,,0,4,4
394848426,,,0,5,5
880744374,,,0,1,1
832163037742301185,,,0,2,2
887713519940096000,,,0,6,6
3336058107,,,0,2,2
221891088,,,0,3,3
62370756,,,0,1,1
1641679314,,,0,2,2
2284656437,,,0,1,1
791357698319257600,,,0,1,1
298337938,,,0,1,1
801274880,,,0,3,3
817206277,,,0,1,1
1558683102,,,0,2,2
1445114533,,,0,3,3
1635895454,,,0,3,3
3003363107,,,0,8,8
129583086,,,0,9,9
924406148,,,0,3,3
3304243967,,,0,2,2
904132247632191488,,,0,2,2
454393786,,,0,1,1
4549678761,,,0,1,1
2886235229,,,0,2,2
839979595906592768,,,0,1,1
874426621465374723,,,0,2,2
144362419,,,0,5,5
4571461877,,,0,3,3
702137557086240769,,,0,3,3
626514674,,,1,2,3
959762120,,,0,3,3
824676738810675201,,,0,5,5
785890139323133952,,,0,3,3
2224386625,,,0,2,2
1594820887,,,0,1,1
2737852655,,,0,3,3
920163810459160576,,,0,1,1
2876970677,,,0,5,5
591287962,,,0,1,1
3293674760,,,0,2,2
2377525090,,,0,2,2
2485076722,,,0,1,1
812107519007002624,,,0,1,1
3997627397,,,0,4,4
183394331,,,0,1,1
1918161847,,,0,1,1
862777827174862848,,,0,2,2
63668757,,,0,3,3
752666083904086016,,,0,1,1
301070106,,,0,2,2
3219023056,,,0,2,2
2883270039,,,0,1,1
389790641,,,0,1,1
780371988,,,0,1,1
24958932,,,0,1,1
2848678163,,,0,2,2
635788683,,,0,1,1
573044330,,,0,1,1
1592323494,,,0,4,4
3975689128,,,0,1,1
1069392037,,,0,1,1
3245680936,,,0,1,1
568562642,,,0,1,1
739058105732988928,,,0,5,5
865935756145065985,,,0,8,8
456862934,,,0,2,2
122490033,,,0,1,1
2479260095,,,0,1,1
163050229,,,0,2,2
403033030,,,0,2,2
3148306606,,,0,1,1
611295841,,,0,1,1
281253464,,,0,1,1
721784726869123072,,,0,4,4
882975579607379970,,,0,8,8
4699144028,,,0,1,1
924738250538913792,,,0,3,3
934534419918086144,,,0,3,3
2896429203,,,0,2,2
2201962357,,,0,1,1
2881685991,,,0,3,3
849024590718402561,,,0,2,2
3234301195,,,0,1,1
735986089907867648,,,0,2,2
93784420,,,0,1,1
704316567669116933,,,0,4,4
72152389,,,0,2,2
2442370303,,,0,2,2
1342838233,,,0,1,1
3789661037,,,0,22,22
3432960561,,,0,1,1
1468939435,,,0,2,2
753614357330886656,,,0,1,1
149176606,,,0,1,1
2289992652,,,0,3,3
2535663518,,,0,1,1
866345191950692359,,,0,1,1
69712648,,,0,2,2
620570496,,,0,3,3
16338785,,,0,2,2
837450739614171139,,,0,4,4
3178310117,,,0,2,2
877272854684987392,,,0,1,1
933467298085638145,,,0,1,1
794027289231106048,,,0,1,1
299819685,,,0,1,1
132021066,,,0,3,3
3292310063,,,0,2,2
751116995756777476,,,0,2,2
52156574,,,0,1,1
94335790,,,0,4,4
306005658,,,0,1,1
2964216915,,,0,1,1
2712805807,,,0,4,4
735987104979812352,,,0,6,6
454118509,,,0,2,2
2682027045,,,0,3,3
2546274363,,,0,2,2
1604354611,,,0,6,6
1284033006,,,27,3,30
738420477186715649,,,0,2,2
4202655867,,,0,1,1
795770112511004672,,,0,13,13
2475328869,,,0,1,1
748512303277047812,,,0,1,1
3135254439,,,0,1,1
1315277774,,,0,2,2
2374453578,,,0,2,2
710682728962899968,,,0,2,2
1604596652,,,0,2,2
331666580,,,0,1,1
3669259222,,,0,3,3
168335213,,,0,1,1
769629696287997953,,,0,1,1
256096145,,,0,1,1
707714985,,,0,4,4
3075641974,,,0,2,2
901795451631960064,,,0,1,1
358359946,,,0,5,5
2282173772,,,0,4,4
2325855680,,,0,2,2
4858420636,,,0,1,1
794290134,,,0,2,2
728684981791428609,,,0,1,1
302313187,,,0,1,1
398247154,,,0,2,2
890962075215962112,,,0,2,2
3356631994,,,0,1,1
1928406126,,,0,6,6
3062431191,,,0,1,1
774954748441231360,,,0,2,2
173979120,,,0,1,1
1289886457,,,0,9,9
276937036,,,0,1,1
709303143453085696,,,0,4,4
896186891367743489,,,0,1,1
342277883,,,0,4,4
4789011741,,,0,1,1
2823289101,,,0,5,5
714425588,,,0,4,4
4130462981,,,0,4,4
3078705716,,,0,5,5
63382450,,,0,2,2
521473310,,,0,1,1
2534918548,,,0,2,2
767185681647009792,,,0,3,3
183501699,,,0,12,12
280271029,,,0,1,1
504703180,,,0,3,3
2202043813,,,0,5,5
2822653076,,,0,3,3
2610279216,,,0,1,1
748504341053571072,,,0,2,2
34908133,,,0,1,1
111910093,,,0,4,4
2634397515,,,0,3,3
859186591637622785,,,0,7,7
927959809,,,0,1,1
1375941661,,,0,2,2
823549790,,,0,1,1
731971577877794816,,,0,1,1
914598288,,,0,1,1
1655841637,,,0,3,3
371865975,,,0,1,1
567518919,,,0,2,2
880503610546802689,,,0,13,13
2853617441,,,0,3,3
4252879276,,,0,2,2
3502114337,,,0,1,1
205693147,,,0,1,1
715033691,,,0,3,3
99972913,,,0,2,2
526976304,,,0,1,1
1642120099,,,0,4,4
754208184026427392,,,0,1,1
876522555397603330,,,0,2,2
805458221729247232,,,0,2,2
384580137,,,0,1,1
820389607539884032,,,0,4,4
522611049,,,0,7,7
897491918908788737,,,0,3,3
910661915654987776,,,0,2,2
2685965694,,,0,2,2
1257050827,,,0,2,2
1180166906,,,0,9,9
631545577,,,0,2,2
2942193664,,,0,6,6
394095080,,,0,2,2
879503072292212736,,,0,2,2
706436141113864192,,,0,1,1
2808380966,,,0,1,1
711779125,,,0,2,2
919681873646964736,,,0,5,5
768411174383783936,,,0,1,1
1475674562,,,0,3,3
2511407244,,,0,6,6
2434945558,,,0,1,1
2552560017,,,0,2,2
2868288386,,,0,1,1
1219661785,,,0,2,2
533304108,,,0,4,4
2973472558,,,0,2,2
308164299,,,0,1,1
4845718366,,,0,2,2
3026492666,,,0,5,5
535326545,,,0,1,1
3383488685,,,0,1,1
912318265581559809,,,0,1,1
788764345459236864,,,0,11,11
588501223,,,0,8,8
295745034,,,0,6,6
920182370506067968,,,0,2,2
263863832,,,0,1,1
880414183250165760,,,0,1,1
820614571417370624,,,0,1,1
2294442639,,,0,1,1
750449536666071040,,,0,3,3
12891352,,,0,1,1
104563767,,,0,1,1
775709381233172480,,,0,4,4
933504110137151488,,,0,4,4
3122582856,,,0,1,1
3264748685,,,0,1,1
4663851316,,,0,1,1
3449613561,,,0,4,4
2239902582,,,0,1,1
970405334,,,0,3,3
126289419,,,0,1,1
2833261887,,,0,1,1
851057997426159616,,,0,1,1
232937187,,,0,1,1
3296188720,,,0,3,3
721396074674589697,,,0,3,3
2922114922,,,0,1,1
910985596704890880,,,0,1,1
321657010,,,0,1,1
935163319287197696,,,0,1,1
405005904,,,0,3,3
782541182,,,0,2,2
733434998347431936,,,0,2,2
195814218,,,0,2,2
774010722,,,0,6,6
